comparison_id,variant_id,variant_label,variable,time_index,time_label,value,source_path
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,perenn_areas,1,2003-02-01,20.897484607976896,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,recharge,1,2003-02-01,5.5555555555555555e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,seepage_areas,1,2003-02-01,99.72745220072528,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,total_areas,1,2003-02-01,100.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_depth,1,2003-02-01,1.0468415497239751,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_elevation,1,2003-02-01,140.5622877478859,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,accumulation_flux,2,2003-03-01,0.03325737879482253,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,intermit_areas,2,2003-03-01,79.1025153920231,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,outflow_drain,2,2003-03-01,4.8602768144256805e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,perenn_areas,2,2003-03-01,20.897484607976896,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,recharge,2,2003-03-01,4.861111111111111e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,seepage_areas,2,2003-03-01,99.98966510210754,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,total_areas,2,2003-03-01,100.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_depth,2,2003-03-01,1.0438970368086842,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_elevation,2,2003-03-01,139.2033434729419,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,accumulation_flux,3,2003-04-01,0.023863617817212076,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,intermit_areas,3,2003-04-01,79.1025153920231,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,outflow_drain,3,2003-04-01,3.555582687631723e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,perenn_areas,3,2003-04-01,20.897484607976896,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,recharge,3,2003-04-01,3.7037037037037036e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,seepage_areas,3,2003-04-01,99.98966510210754,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,total_areas,3,2003-04-01,100.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_depth,3,2003-04-01,1.0438970368086842,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_elevation,3,2003-04-01,134.26880250493988,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,accumulation_flux,4,2003-05-01,0.01740872734381622,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,intermit_areas,4,2003-05-01,79.1025153920231,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,outflow_drain,4,2003-05-01,2.5462943311111515e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,perenn_areas,4,2003-05-01,20.897484607976896,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,recharge,4,2003-05-01,2.5462962962962964e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,seepage_areas,4,2003-05-01,99.98966510210754,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,total_areas,4,2003-05-01,100.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_depth,4,2003-05-01,1.0438970368086842,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_elevation,4,2003-05-01,130.56798721744127,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,accumulation_flux,5,2003-06-01,0.007923752632082965,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,intermit_areas,5,2003-06-01,77.15445619541822,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,outflow_drain,5,2003-06-01,1.1618151107519112e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,perenn_areas,5,2003-06-01,20.897484607976896,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,recharge,5,2003-06-01,1.1574074074074074e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,seepage_areas,5,2003-06-01,96.77472901631006,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,total_areas,5,2003-06-01,98.05194080339511,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_depth,5,2003-06-01,1.0594766625762029,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_elevation,5,2003-06-01,125.38455494375602,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,accumulation_flux,6,2003-07-01,0.0022817469860693515,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,intermit_areas,6,2003-07-01,15.095842437964757,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,outflow_drain,6,2003-07-01,3.8953429848682374e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,perenn_areas,6,2003-07-01,20.897484607976896,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,recharge,6,2003-07-01,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,seepage_areas,6,2003-07-01,35.98299214804919,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,total_areas,6,2003-07-01,35.993327045941655,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_depth,6,2003-07-01,296.4115337476917,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_elevation,6,2003-07-01,117.53451271429323,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,accumulation_flux,7,2003-08-01,0.0017111443717208832,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,intermit_areas,7,2003-08-01,4.481636879062022,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,outflow_drain,7,2003-08-01,2.904308361012808e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,perenn_areas,7,2003-08-01,20.897484607976896,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,recharge,7,2003-08-01,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,seepage_areas,7,2003-08-01,24.882129159029752,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,total_areas,7,2003-08-01,25.37912148703892,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_depth,7,2003-08-01,2596.6669197938836,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
example12_mf6_vs_nwt_different_meshes_demonstrative,mf6_demo_triangular,MF6 annual demonstrative on committed triangular mesh,watertable_elevation,7,2003-08-01,87.95848033155072,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\example12_demonstrative_mf6\results_simulations\example12_demonstrative_annual_mf6_precomputed_mesh\_postprocess\_timeseries\_simulated_timeseries.csv
