comparison_id,variant_id,variant_label,variable,time_index,time_label,value,source_path
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,outflow_drain,1,2003-02-01,3.631920185619409e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,perenn_areas,1,2003-02-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,recharge,1,2003-02-01,3.7037037037037036e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,seepage_areas,1,2003-02-01,99.80555555555556,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,total_areas,1,2003-02-01,99.83333333333333,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_depth,1,2003-02-01,19.677322020717277,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_elevation,1,2003-02-01,125.48948872254624,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,accumulation_flux,2,2003-03-01,0.06742846965789795,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,intermit_areas,2,2003-03-01,79.05555555555556,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,outflow_drain,2,2003-03-01,3.1250644278028664e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,perenn_areas,2,2003-03-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,recharge,2,2003-03-01,3.125e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,seepage_areas,2,2003-03-01,99.52777777777779,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,total_areas,2,2003-03-01,99.72222222222223,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_depth,2,2003-03-01,19.67745918472317,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_elevation,2,2003-03-01,124.9201947809289,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,accumulation_flux,3,2003-04-01,0.05327765271067619,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,intermit_areas,3,2003-04-01,74.3888888888889,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,outflow_drain,3,2003-04-01,2.438991320049571e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,perenn_areas,3,2003-04-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,recharge,3,2003-04-01,2.4305555555555556e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,seepage_areas,3,2003-04-01,94.08333333333333,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,total_areas,3,2003-04-01,95.05555555555556,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_depth,3,2003-04-01,19.697249877615416,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_elevation,3,2003-04-01,124.13000116117053,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,accumulation_flux,4,2003-05-01,0.04043777287006378,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,intermit_areas,4,2003-05-01,54.666666666666664,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,outflow_drain,4,2003-05-01,1.7948371953441778e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,perenn_areas,4,2003-05-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,recharge,4,2003-05-01,1.736111111111111e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,seepage_areas,4,2003-05-01,74.36111111111111,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,total_areas,4,2003-05-01,75.33333333333333,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_depth,4,2003-05-01,19.839993792460906,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_elevation,4,2003-05-01,123.26392584508514,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,accumulation_flux,5,2003-06-01,0.028155874460935593,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,intermit_areas,5,2003-06-01,26.111111111111114,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,outflow_drain,5,2003-06-01,1.1775293166148393e-08,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,perenn_areas,5,2003-06-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,recharge,5,2003-06-01,9.259259259259259e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,seepage_areas,5,2003-06-01,46.38888888888889,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,total_areas,5,2003-06-01,46.77777777777778,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_depth,5,2003-06-01,20.431397035073434,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_elevation,5,2003-06-01,121.97933729799452,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,accumulation_flux,6,2003-07-01,0.01790936291217804,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,intermit_areas,6,2003-07-01,9.472222222222221,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,outflow_drain,6,2003-07-01,7.075393958783305e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,perenn_areas,6,2003-07-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,recharge,6,2003-07-01,2.3148148148148148e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,seepage_areas,6,2003-07-01,30.11111111111111,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,total_areas,6,2003-07-01,30.138888888888886,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_depth,6,2003-07-01,758.4646961608742,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_elevation,6,2003-07-01,111.12327865827392,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,accumulation_flux,7,2003-08-01,0.01345379650592804,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,intermit_areas,7,2003-08-01,2.111111111111111,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,outflow_drain,7,2003-08-01,5.136304922645455e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,perenn_areas,7,2003-08-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,recharge,7,2003-08-01,1.1574074074074074e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,seepage_areas,7,2003-08-01,22.75,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,total_areas,7,2003-08-01,22.77777777777778,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_depth,7,2003-08-01,3439.152429533852,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_elevation,7,2003-08-01,77.17530174457993,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,accumulation_flux,8,2003-09-01,0.012215537019073963,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,intermit_areas,8,2003-09-01,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,outflow_drain,8,2003-09-01,4.654671213060911e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,perenn_areas,8,2003-09-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,recharge,8,2003-09-01,2.3148148148148148e-09,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,seepage_areas,8,2003-09-01,20.63888888888889,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,total_areas,8,2003-09-01,20.666666666666668,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
ex12_multi_method_moderate,mf6_mod_s60,MF6 annual moderate on 60x60 structured grid,watertable_depth,8,2003-09-01,4471.124310819032,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_mf6_s60\results_simulations\ex12_demo_mod_mf6_s60\_postprocess\_timeseries\_simulated_timeseries.csv
