datetime,value
1990-05-05,4409
1990-05-06,4364
1990-05-07,4366
1990-05-08,4369
1990-05-09,4381
1990-05-10,4369
1990-05-11,4344
1990-05-12,4353
1990-05-13,4349
1990-05-14,4355
1990-05-15,4360
1990-05-16,4357
1990-05-17,4321
1990-05-18,4361
1990-05-19,4347
1990-05-20,4361
1990-05-21,4344
1990-05-22,4352
1990-05-23,4340
1990-05-24,4350
1990-05-25,4335
1990-05-26,4323
1990-05-27,4356
1990-05-28,4333
1990-05-29,4326
1990-05-30,4296
1990-05-31,4293
1990-06-01,4314
1990-06-02,4310
1990-06-03,4296
1990-06-04,4305
1990-06-05,4324
1990-06-06,4308
1990-06-07,4278
1990-06-08,4291
1990-06-09,4278
1990-06-10,4282
1990-06-11,4279
1990-06-12,4276
1990-06-13,4262
1990-06-14,4277
1990-06-15,4268
1990-06-16,4230
1990-06-17,4303
1990-06-18,4286
1990-06-19,4262
1990-06-20,4266
1990-06-21,4246
1990-06-22,4287
1990-06-23,4288
1990-06-24,4260
1990-06-25,4271
1990-06-26,4256
1990-06-27,4231
1990-06-28,4243
1990-06-29,4249
1990-06-30,4239
1990-07-01,4240
1990-07-02,4241
1990-07-03,4239
1990-07-04,4239
1990-07-05,4221
1990-07-06,4224
1990-07-07,4214
1990-07-08,4246
1990-07-09,4199
1990-07-10,4246
1990-07-11,4248
1990-07-12,4221
1990-07-13,4185
1990-07-14,4217
1990-07-15,4221
1990-07-16,4205
1990-07-17,4211
1990-07-18,4241
1990-07-19,4226
1990-07-20,4201
1990-07-21,4190
1990-07-22,4208
1990-07-23,4209
1990-07-24,4219
1990-07-25,4202
1990-07-26,4217
1990-07-27,4237
1990-07-28,4220
1990-07-29,4206
1990-07-30,4203
1990-07-31,4200
1990-08-01,4222
1990-08-02,4195
1990-08-03,4204
1990-08-04,4204
1990-08-05,4195
1990-08-06,4181
1990-08-07,4206
1990-08-08,4200
1990-08-09,4208
1990-08-10,4193
1990-08-11,4219
1990-08-12,4187
1990-08-13,4226
1990-08-14,4174
1990-08-15,4207
1990-08-16,4207
1990-08-17,4188
1990-08-18,4207
1990-08-19,4219
1990-08-20,4167
1990-08-21,4208
1990-08-22,4164
1990-08-23,4187
1990-08-24,4226
1990-08-25,4193
1990-08-26,4185
1990-08-27,4200
1990-08-28,4234
1990-08-29,4177
1990-08-30,4189
1990-08-31,4228
1990-09-01,4234
1990-09-02,4205
1990-09-03,4189
1990-09-04,4240
1990-09-05,4233
1990-09-06,4220
1990-09-07,4199
1990-09-08,4211
1990-09-09,4211
1990-09-10,4219
1990-09-11,4237
1990-09-12,4230
1990-09-13,4202
1990-09-14,4240
1990-09-15,4225
1990-09-16,4232
1990-09-17,4245
1990-09-18,4208
1990-09-19,4225
1990-09-20,4219
1990-09-21,4205
1990-09-22,4235
1990-09-23,4269
1990-09-24,4206
1990-09-25,4235
1990-09-26,4246
1990-09-27,4240
1990-09-28,4238
1990-09-29,4222
1990-09-30,4247
1990-10-01,4234
1990-10-02,4215
1990-10-03,4267
1990-10-04,4266
1990-10-05,4254
1990-10-06,4259
1990-10-07,4273
1990-10-08,4263
1990-10-09,4275
1990-10-10,4259
1990-10-11,4285
1990-10-12,4272
1990-10-13,4273
1990-10-14,4253
1990-10-15,4279
1990-10-16,4264
1990-10-17,4269
1990-10-18,4269
1990-10-19,4267
1990-10-20,4318
1990-10-21,4308
1990-10-22,4319
1990-10-23,4274
1990-10-24,4296
1990-10-25,4278
1990-10-26,4290
1990-10-27,4289
1990-10-28,4323
1990-10-29,4301
1990-10-30,4326
1990-10-31,4321
1990-11-01,4349
1990-11-02,4295
1990-11-03,4339
1990-11-04,4340
1990-11-05,4310
1990-11-06,4343
1990-11-07,4335
1990-11-08,4329
1990-11-09,4323
1990-11-10,4327
1990-11-11,4371
1990-11-12,4343
1990-11-13,4357
1990-11-14,4336
1990-11-15,4339
1990-11-16,4369
1990-11-17,4336
1990-11-18,4352
1990-11-19,4361
1990-11-20,4365
1990-11-21,4363
1990-11-22,4375
1990-11-23,4382
1990-11-24,4385
1990-11-25,4362
1990-11-26,4375
1990-11-27,4399
1990-11-28,4397
1990-11-29,4366
1990-11-30,4394
1990-12-01,4362
1990-12-02,4395
1990-12-03,4425
1990-12-04,4385
1990-12-05,4389
1990-12-06,4415
1990-12-07,4383
1990-12-08,4399
1990-12-09,4420
1990-12-10,4404
1990-12-11,4412
1990-12-12,4429
1990-12-13,4426
1990-12-14,4426
1990-12-15,4420
1990-12-16,4432
1990-12-17,4427
1990-12-18,4438
1990-12-19,4426
1990-12-20,4433
1990-12-21,4423
1990-12-22,4439
1990-12-23,4430
1990-12-24,4427
1990-12-25,4450
1990-12-26,4451
1990-12-27,4461
1990-12-28,4445
1990-12-29,4460
1990-12-30,4464
1990-12-31,4464
