datetime,value
2020-05-13,1.4605
2020-05-14,1.0346
2020-05-15,1.0937
2020-05-16,0.6552
2020-05-17,1.3919
2020-05-18,1.2478
2020-05-19,1.3842
2020-05-20,1.2542
2020-05-21,1.2834
2020-05-22,1.3194
2020-05-23,1.1855
2020-05-24,1.5401
2020-05-25,1.3771
2020-05-26,1.3263
2020-05-27,1.2713
2020-05-28,0.9797
2020-05-29,0.813
2020-05-30,1.7381
2020-05-31,1.369
2020-06-01,1.3749
2020-06-02,1.1231
2020-06-03,0.914
2020-06-04,1.4882
2020-06-05,1.4109
2020-06-06,1.0242
2020-06-07,1.5568
2020-06-08,1.298
2020-06-09,0.7381
2020-06-10,1.3126
2020-06-11,1.1991
2020-06-12,1.7055
2020-06-13,1.623
2020-06-14,0.9035
2020-06-15,1.5633
2020-06-16,0.9616
2020-06-17,1.0976
2020-06-18,1.2076
2020-06-19,1.1101
2020-06-20,1.2455
2020-06-21,1.7452
2020-06-22,1.7437
2020-06-23,1.3298
2020-06-24,1.0408
2020-06-25,0.9273
2020-06-26,1.1927
2020-06-27,0.9838
2020-06-28,1.2426
2020-06-29,0.8588
2020-06-30,1.503
2020-07-01,1.1494
2020-07-02,1.2032
2020-07-03,1.3648
2020-07-04,1.3527
2020-07-05,1.111
2020-07-06,1.4519
2020-07-07,1.0943
2020-07-08,1.2435
2020-07-09,1.1407
2020-07-10,1.258
2020-07-11,1.5454
2020-07-12,1.4645
2020-07-13,1.4762
2020-07-14,1.5064
2020-07-15,0.5042
2020-07-16,1.6742
2020-07-17,0.8753
2020-07-18,1.1535
2020-07-19,0.7591
2020-07-20,1.725
2020-07-21,0.7683
2020-07-22,1.6447
2020-07-23,1.4599
2020-07-24,1.2208
2020-07-25,1.2629
2020-07-26,1.6153
2020-07-27,1.1171
2020-07-28,1.0923
2020-07-29,0.979
2020-07-30,1.3676
2020-07-31,1.1589
2020-08-01,1.2643
2020-08-02,1.3791
2020-08-03,1.0087
2020-08-04,1.1178
2020-08-05,1.7234
2020-08-06,1.1927
2020-08-07,0.9947
2020-08-08,0.5087
2020-08-09,1.3657
2020-08-10,1.0864
2020-08-11,1.0494
2020-08-12,1.3887
2020-08-13,1.2056
2020-08-14,0.945
2020-08-15,0.6203
2020-08-16,1.1169
2020-08-17,1.4594
2020-08-18,0.8008
2020-08-19,0.7682
2020-08-20,0.4427
2020-08-21,1.0474
2020-08-22,1.0728
2020-08-23,1.1605
2020-08-24,1.3664
2020-08-25,1.5415
2020-08-26,1.2614
2020-08-27,0.9994
2020-08-28,1.2217
2020-08-29,1.364
2020-08-30,0.8272
2020-08-31,0.8069
2020-09-01,1.0789
2020-09-02,1.123
2020-09-03,0.8461
2020-09-04,1.0111
2020-09-05,1.1317
2020-09-06,1.356
2020-09-07,1.8212
2020-09-08,1.0929
2020-09-09,1.6996
2020-09-10,1.8311
2020-09-11,1.2429
2020-09-12,0.9877
2020-09-13,1.4937
2020-09-14,0.9451
2020-09-15,0.7257
2020-09-16,1.5432
2020-09-17,1.1406
2020-09-18,1.4542
2020-09-19,1.0536
2020-09-20,1.2017
2020-09-21,1.1425
2020-09-22,1.2342
2020-09-23,1.8894
2020-09-24,1.0483
2020-09-25,1.1285
2020-09-26,1.3618
2020-09-27,1.0636
2020-09-28,0.6602
2020-09-29,0.9576
2020-09-30,0.419
2020-10-01,1.2109
2020-10-02,1.3377
2020-10-03,0.7628
2020-10-04,0.6872
2020-10-05,1.067
2020-10-06,1.833
2020-10-07,0.8485
2020-10-08,1.1536
2020-10-09,1.5887
2020-10-10,1.123
2020-10-11,1.7124
2020-10-12,1.6403
2020-10-13,1.5732
2020-10-14,1.1012
2020-10-15,1.4082
2020-10-16,0.8464
2020-10-17,1.3823
2020-10-18,1.2485
2020-10-19,0.914
2020-10-20,1.0267
2020-10-21,1.3365
2020-10-22,0.9714
2020-10-23,1.789
2020-10-24,1.3926
2020-10-25,1.444
2020-10-26,1.0051
2020-10-27,1.218
2020-10-28,1.0306
2020-10-29,1.2433
2020-10-30,0.8011
2020-10-31,1.4071
2020-11-01,1.0196
2020-11-02,0.8781
2020-11-03,1.101
2020-11-04,1.2669
2020-11-05,1.7322
2020-11-06,0.9259
2020-11-07,1.2128
2020-11-08,1.3538
2020-11-09,1.0298
2020-11-10,1.3768
2020-11-11,1.1594
2020-11-12,0.2593
2020-11-13,1.478
2020-11-14,1.8561
2020-11-15,1.2681
2020-11-16,1.6867
2020-11-17,1.4977
2020-11-18,1.565
2020-11-19,1.5679
2020-11-20,0.7143
2020-11-21,1.0672
2020-11-22,1.881
2020-11-23,0.7814
2020-11-24,1.6919
2020-11-25,0.8388
2020-11-26,1.5986
2020-11-27,1.2538
2020-11-28,1.2511
2020-11-29,1.176
2020-11-30,0.6924
2020-12-01,0.9454
2020-12-02,1.002
2020-12-03,1.5142
2020-12-04,0.8459
2020-12-05,0.6295
2020-12-06,1.2139
2020-12-07,1.0352
2020-12-08,1.3206
2020-12-09,1.0756
2020-12-10,1.2389
2020-12-11,1.417
2020-12-12,2.0045
2020-12-13,0.8266
2020-12-14,1.5424
2020-12-15,0.5863
2020-12-16,1.2545
2020-12-17,1.5635
2020-12-18,1.1783
2020-12-19,1.3469
2020-12-20,1.7122
2020-12-21,1.4164
2020-12-22,0.948
2020-12-23,0.9749
2020-12-24,1.054
2020-12-25,0.8068
2020-12-26,0.9965
2020-12-27,1.3414
2020-12-28,1.0121
2020-12-29,0.7441
2020-12-30,0.9514
2020-12-31,1.046
