datetime,value
1990-04-11,44.14
1990-04-12,44.27
1990-04-13,44.26
1990-04-14,44.17
1990-04-15,44.24
1990-04-16,44.31
1990-04-17,44.51
1990-04-18,44.23
1990-04-19,44.22
1990-04-20,44.14
1990-04-21,43.84
1990-04-22,44.1
1990-04-23,44.09
1990-04-24,44.43
1990-04-25,44.01
1990-04-26,44.06
1990-04-27,43.98
1990-04-28,43.79
1990-04-29,44.11
1990-04-30,44.03
1990-05-01,44.01
1990-05-02,43.73
1990-05-03,44.05
1990-05-04,43.6
1990-05-05,43.88
1990-05-06,44.09
1990-05-07,43.59
1990-05-08,43.63
1990-05-09,43.7
1990-05-10,43.59
1990-05-11,43.4
1990-05-12,43.62
1990-05-13,43.42
1990-05-14,43.63
1990-05-15,43.39
1990-05-16,43.74
1990-05-17,43.36
1990-05-18,43.41
1990-05-19,43.55
1990-05-20,43.22
1990-05-21,43.41
1990-05-22,43.55
1990-05-23,43.08
1990-05-24,43.33
1990-05-25,43.31
1990-05-26,43.37
1990-05-27,43.04
1990-05-28,43.0
1990-05-29,43.25
1990-05-30,43.19
1990-05-31,43.16
1990-06-01,43.15
1990-06-02,42.97
1990-06-03,43.08
1990-06-04,43.07
1990-06-05,42.89
1990-06-06,43.26
1990-06-07,43.02
1990-06-08,42.75
1990-06-09,43.0
1990-06-10,42.73
1990-06-11,42.97
1990-06-12,43.01
1990-06-13,42.69
1990-06-14,42.93
1990-06-15,42.83
1990-06-16,42.87
1990-06-17,43.0
1990-06-18,42.66
1990-06-19,42.56
1990-06-20,42.52
1990-06-21,42.51
1990-06-22,42.6
1990-06-23,42.64
1990-06-24,42.61
1990-06-25,42.68
1990-06-26,42.53
1990-06-27,42.73
1990-06-28,42.45
1990-06-29,42.88
1990-06-30,42.55
1990-07-01,42.31
1990-07-02,42.26
1990-07-03,42.47
1990-07-04,42.35
1990-07-05,42.47
1990-07-06,42.42
1990-07-07,42.32
1990-07-08,42.19
1990-07-09,42.07
1990-07-10,42.22
1990-07-11,42.4
1990-07-12,42.29
1990-07-13,42.06
1990-07-14,42.25
1990-07-15,42.27
1990-07-16,42.07
1990-07-17,42.21
1990-07-18,42.19
1990-07-19,41.99
1990-07-20,42.21
1990-07-21,42.23
1990-07-22,42.29
1990-07-23,42.28
1990-07-24,41.9
1990-07-25,41.96
1990-07-26,42.17
1990-07-27,42.16
1990-07-28,42.15
1990-07-29,42.65
1990-07-30,42.15
1990-07-31,42.22
1990-08-01,42.19
1990-08-02,42.14
1990-08-03,41.99
1990-08-04,42.14
1990-08-05,41.91
1990-08-06,41.98
1990-08-07,41.94
1990-08-08,42.02
1990-08-09,42.36
1990-08-10,41.73
1990-08-11,42.11
1990-08-12,41.76
1990-08-13,41.93
1990-08-14,42.16
1990-08-15,42.01
1990-08-16,41.84
1990-08-17,41.89
1990-08-18,42.1
1990-08-19,41.89
1990-08-20,42.04
1990-08-21,42.01
1990-08-22,41.91
1990-08-23,42.33
1990-08-24,42.11
1990-08-25,41.72
1990-08-26,42.05
1990-08-27,41.93
1990-08-28,42.16
1990-08-29,41.92
1990-08-30,42.03
1990-08-31,42.13
1990-09-01,42.19
1990-09-02,41.89
1990-09-03,42.03
1990-09-04,42.01
1990-09-05,41.99
1990-09-06,42.37
1990-09-07,42.17
1990-09-08,41.93
1990-09-09,42.27
1990-09-10,42.46
1990-09-11,42.31
1990-09-12,41.94
1990-09-13,42.1
1990-09-14,42.38
1990-09-15,42.1
1990-09-16,42.28
1990-09-17,42.34
1990-09-18,42.1
1990-09-19,42.25
1990-09-20,41.79
1990-09-21,42.13
1990-09-22,42.26
1990-09-23,42.13
1990-09-24,42.58
1990-09-25,42.14
1990-09-26,42.3
1990-09-27,42.4
1990-09-28,42.62
1990-09-29,42.2
1990-09-30,42.61
1990-10-01,42.46
1990-10-02,42.33
1990-10-03,42.56
1990-10-04,42.54
1990-10-05,42.44
1990-10-06,42.56
1990-10-07,42.51
1990-10-08,42.61
1990-10-09,42.71
1990-10-10,42.87
1990-10-11,42.47
1990-10-12,43.0
1990-10-13,42.41
1990-10-14,42.7
1990-10-15,42.83
1990-10-16,42.81
1990-10-17,42.69
1990-10-18,42.78
1990-10-19,42.76
1990-10-20,42.77
1990-10-21,43.01
1990-10-22,42.96
1990-10-23,42.82
1990-10-24,43.09
1990-10-25,43.02
1990-10-26,43.12
1990-10-27,43.12
1990-10-28,42.92
1990-10-29,42.99
1990-10-30,43.21
1990-10-31,43.21
1990-11-01,43.15
1990-11-02,43.19
1990-11-03,43.39
1990-11-04,43.14
1990-11-05,43.33
1990-11-06,43.24
1990-11-07,43.27
1990-11-08,43.49
1990-11-09,43.48
1990-11-10,43.5
1990-11-11,43.6
1990-11-12,43.43
1990-11-13,43.56
1990-11-14,43.43
1990-11-15,43.56
1990-11-16,43.51
1990-11-17,43.57
1990-11-18,43.67
1990-11-19,43.49
1990-11-20,43.95
1990-11-21,43.51
1990-11-22,43.5
1990-11-23,43.89
1990-11-24,43.86
1990-11-25,43.86
1990-11-26,43.88
1990-11-27,43.81
1990-11-28,43.7
1990-11-29,43.88
1990-11-30,43.79
1990-12-01,44.06
1990-12-02,43.92
1990-12-03,43.84
1990-12-04,43.94
1990-12-05,44.07
1990-12-06,43.95
1990-12-07,43.94
1990-12-08,44.12
1990-12-09,44.14
1990-12-10,44.06
1990-12-11,44.08
1990-12-12,44.21
1990-12-13,43.98
1990-12-14,44.01
1990-12-15,44.14
1990-12-16,44.24
1990-12-17,44.34
1990-12-18,44.53
1990-12-19,44.46
1990-12-20,44.33
1990-12-21,44.37
1990-12-22,44.25
1990-12-23,44.42
1990-12-24,44.39
1990-12-25,44.51
1990-12-26,44.35
1990-12-27,44.58
1990-12-28,44.75
1990-12-29,44.52
1990-12-30,44.61
1990-12-31,44.68
1991-01-01,44.53
1991-01-02,44.64
1991-01-03,44.63
1991-01-04,44.66
1991-01-05,44.54
1991-01-06,44.68
1991-01-07,44.77
1991-01-08,44.92
1991-01-09,44.86
1991-01-10,45.06
1991-01-11,44.64
1991-01-12,44.9
1991-01-13,44.81
1991-01-14,45.12
1991-01-15,44.68
1991-01-16,44.69
1991-01-17,44.74
1991-01-18,44.52
1991-01-19,44.77
1991-01-20,44.75
1991-01-21,44.9
1991-01-22,44.94
1991-01-23,45.18
1991-01-24,45.05
1991-01-25,44.83
1991-01-26,44.79
1991-01-27,45.0
1991-01-28,44.74
1991-01-29,45.22
1991-01-30,45.13
1991-01-31,44.89
1991-02-01,44.71
1991-02-02,45.17
1991-02-03,44.96
1991-02-04,45.16
1991-02-05,44.74
1991-02-06,44.9
1991-02-07,44.99
1991-02-08,45.0
1991-02-09,44.93
1991-02-10,45.09
1991-02-11,44.84
1991-02-12,44.98
1991-02-13,45.02
1991-02-14,45.08
1991-02-15,45.11
1991-02-16,44.83
1991-02-17,44.77
1991-02-18,45.19
1991-02-19,45.04
1991-02-20,44.88
1991-02-21,45.22
1991-02-22,45.0
1991-02-23,45.16
1991-02-24,44.99
1991-02-25,45.28
1991-02-26,45.23
1991-02-27,44.93
1991-02-28,45.1
1991-03-01,45.05
1991-03-02,45.15
1991-03-03,44.79
1991-03-04,45.03
1991-03-05,45.08
1991-03-06,44.65
1991-03-07,44.73
1991-03-08,44.59
1991-03-09,44.84
1991-03-10,44.98
1991-03-11,45.09
1991-03-12,44.86
1991-03-13,45.09
1991-03-14,44.62
1991-03-15,44.56
1991-03-16,44.8
1991-03-17,44.85
1991-03-18,44.77
1991-03-19,44.45
1991-03-20,44.74
1991-03-21,44.54
1991-03-22,44.82
1991-03-23,44.76
1991-03-24,44.55
1991-03-25,44.6
1991-03-26,44.5
1991-03-27,44.63
1991-03-28,44.77
1991-03-29,44.46
1991-03-30,44.67
1991-03-31,44.49
1991-04-01,44.43
1991-04-02,44.52
1991-04-03,44.36
1991-04-04,44.41
1991-04-05,44.3
1991-04-06,44.75
1991-04-07,44.44
1991-04-08,44.31
1991-04-09,44.43
1991-04-10,44.36
1991-04-11,44.32
1991-04-12,44.43
1991-04-13,44.43
1991-04-14,44.21
1991-04-15,44.18
1991-04-16,44.21
1991-04-17,43.88
1991-04-18,43.97
1991-04-19,44.38
1991-04-20,44.4
1991-04-21,44.09
1991-04-22,44.19
1991-04-23,44.13
1991-04-24,44.52
1991-04-25,44.2
1991-04-26,43.99
1991-04-27,43.84
1991-04-28,43.72
1991-04-29,43.97
1991-04-30,43.8
1991-05-01,43.68
1991-05-02,43.77
1991-05-03,43.68
1991-05-04,44.07
1991-05-05,43.92
1991-05-06,43.76
1991-05-07,43.96
1991-05-08,43.72
1991-05-09,43.56
1991-05-10,43.89
1991-05-11,43.72
1991-05-12,43.45
1991-05-13,43.56
1991-05-14,43.43
1991-05-15,43.32
1991-05-16,43.65
1991-05-17,43.77
1991-05-18,43.25
1991-05-19,43.51
1991-05-20,43.31
1991-05-21,43.3
1991-05-22,43.26
1991-05-23,43.2
1991-05-24,43.31
1991-05-25,43.15
1991-05-26,43.29
1991-05-27,43.22
1991-05-28,43.16
1991-05-29,43.04
1991-05-30,43.06
1991-05-31,43.24
1991-06-01,43.17
1991-06-02,42.93
1991-06-03,43.06
1991-06-04,43.14
1991-06-05,42.75
1991-06-06,43.06
1991-06-07,42.85
1991-06-08,43.01
1991-06-09,42.79
1991-06-10,42.61
1991-06-11,42.61
1991-06-12,42.84
1991-06-13,42.85
1991-06-14,42.65
1991-06-15,42.86
1991-06-16,42.49
1991-06-17,42.71
1991-06-18,42.52
1991-06-19,42.58
1991-06-20,42.66
1991-06-21,42.51
1991-06-22,42.56
1991-06-23,42.74
1991-06-24,42.49
1991-06-25,42.68
1991-06-26,42.36
1991-06-27,42.59
1991-06-28,42.71
1991-06-29,42.1
1991-06-30,42.34
1991-07-01,42.52
1991-07-02,42.39
1991-07-03,42.46
1991-07-04,42.29
1991-07-05,42.38
1991-07-06,42.33
1991-07-07,42.51
1991-07-08,42.36
1991-07-09,42.35
1991-07-10,42.22
1991-07-11,42.2
1991-07-12,42.19
1991-07-13,42.3
1991-07-14,42.17
1991-07-15,42.26
1991-07-16,42.51
1991-07-17,42.32
1991-07-18,42.13
1991-07-19,42.35
1991-07-20,42.09
1991-07-21,41.84
1991-07-22,41.98
1991-07-23,41.84
1991-07-24,42.06
1991-07-25,42.1
1991-07-26,42.34
1991-07-27,42.13
1991-07-28,42.04
1991-07-29,42.19
1991-07-30,41.73
1991-07-31,42.09
1991-08-01,42.16
1991-08-02,41.82
1991-08-03,42.21
1991-08-04,42.08
1991-08-05,41.96
1991-08-06,42.11
1991-08-07,42.36
1991-08-08,42.04
1991-08-09,42.05
1991-08-10,41.94
1991-08-11,41.88
1991-08-12,42.13
1991-08-13,41.87
1991-08-14,42.01
1991-08-15,41.93
1991-08-16,42.07
1991-08-17,42.05
1991-08-18,42.16
1991-08-19,41.93
1991-08-20,41.96
1991-08-21,41.86
1991-08-22,41.94
1991-08-23,42.07
1991-08-24,42.13
1991-08-25,41.88
1991-08-26,42.15
1991-08-27,42.23
1991-08-28,42.1
1991-08-29,42.32
1991-08-30,41.93
1991-08-31,41.87
1991-09-01,41.79
1991-09-02,42.29
1991-09-03,42.17
1991-09-04,42.08
1991-09-05,42.13
1991-09-06,41.93
1991-09-07,42.48
1991-09-08,42.14
1991-09-09,42.15
1991-09-10,42.25
1991-09-11,42.23
1991-09-12,42.2
1991-09-13,42.06
1991-09-14,42.26
1991-09-15,42.48
1991-09-16,42.42
1991-09-17,42.47
1991-09-18,42.17
1991-09-19,42.11
1991-09-20,42.25
1991-09-21,42.29
1991-09-22,42.47
1991-09-23,42.06
1991-09-24,42.56
1991-09-25,42.33
1991-09-26,42.3
1991-09-27,42.23
1991-09-28,42.15
1991-09-29,42.54
1991-09-30,42.45
1991-10-01,42.26
1991-10-02,42.28
1991-10-03,42.44
1991-10-04,42.76
1991-10-05,42.49
1991-10-06,42.33
1991-10-07,42.54
1991-10-08,42.55
1991-10-09,42.21
1991-10-10,42.63
1991-10-11,42.62
1991-10-12,42.78
1991-10-13,42.98
1991-10-14,42.89
1991-10-15,42.7
1991-10-16,42.6
1991-10-17,43.17
1991-10-18,42.82
1991-10-19,42.84
1991-10-20,42.85
1991-10-21,42.91
1991-10-22,42.88
1991-10-23,42.84
1991-10-24,42.87
1991-10-25,42.97
1991-10-26,42.92
1991-10-27,42.92
1991-10-28,43.06
1991-10-29,43.04
1991-10-30,43.32
1991-10-31,42.73
1991-11-01,43.31
1991-11-02,43.36
1991-11-03,42.89
1991-11-04,43.17
1991-11-05,43.19
1991-11-06,43.06
1991-11-07,43.18
1991-11-08,43.16
1991-11-09,43.61
1991-11-10,43.52
1991-11-11,43.59
1991-11-12,43.54
1991-11-13,43.29
1991-11-14,43.4
1991-11-15,43.58
1991-11-16,43.35
1991-11-17,43.67
1991-11-18,43.55
1991-11-19,43.55
1991-11-20,43.74
1991-11-21,43.73
1991-11-22,43.63
1991-11-23,43.89
1991-11-24,43.58
1991-11-25,43.86
1991-11-26,43.88
1991-11-27,43.77
1991-11-28,43.89
1991-11-29,43.68
1991-11-30,44.03
1991-12-01,43.89
1991-12-02,43.86
1991-12-03,44.12
1991-12-04,43.88
1991-12-05,43.8
1991-12-06,43.8
1991-12-07,44.15
1991-12-08,43.89
1991-12-09,44.37
1991-12-10,43.82
1991-12-11,44.41
1991-12-12,44.21
1991-12-13,44.19
1991-12-14,44.14
1991-12-15,44.31
1991-12-16,44.26
1991-12-17,44.46
1991-12-18,44.33
1991-12-19,44.36
1991-12-20,44.3
1991-12-21,44.37
1991-12-22,44.44
1991-12-23,44.16
1991-12-24,44.24
1991-12-25,44.57
1991-12-26,44.5
1991-12-27,44.47
1991-12-28,44.52
1991-12-29,44.59
1991-12-30,44.47
1991-12-31,44.46
1992-01-01,44.62
1992-01-02,44.46
1992-01-03,44.69
1992-01-04,44.39
1992-01-05,44.81
1992-01-06,44.75
1992-01-07,44.73
1992-01-08,44.85
1992-01-09,44.97
1992-01-10,44.89
1992-01-11,44.47
1992-01-12,44.57
1992-01-13,44.68
1992-01-14,44.8
1992-01-15,44.88
1992-01-16,44.71
1992-01-17,44.86
1992-01-18,44.73
1992-01-19,44.76
1992-01-20,44.65
1992-01-21,44.74
1992-01-22,44.68
1992-01-23,44.75
1992-01-24,45.06
1992-01-25,44.77
1992-01-26,45.32
1992-01-27,45.0
1992-01-28,44.96
1992-01-29,44.81
1992-01-30,45.06
1992-01-31,44.87
1992-02-01,44.98
1992-02-02,45.35
1992-02-03,44.96
1992-02-04,45.15
1992-02-05,44.88
1992-02-06,44.98
1992-02-07,45.25
1992-02-08,44.9
1992-02-09,45.27
1992-02-10,45.1
1992-02-11,44.91
1992-02-12,45.09
1992-02-13,45.15
1992-02-14,45.09
1992-02-15,44.76
1992-02-16,44.89
1992-02-17,44.96
1992-02-18,44.99
1992-02-19,45.09
1992-02-20,45.02
1992-02-21,44.79
1992-02-22,45.04
1992-02-23,45.07
1992-02-24,45.06
1992-02-25,45.14
1992-02-26,45.09
1992-02-27,45.03
1992-02-28,44.95
1992-02-29,44.7
1992-03-01,45.01
1992-03-02,44.97
1992-03-03,44.97
1992-03-04,44.73
1992-03-05,44.75
1992-03-06,45.06
1992-03-07,44.89
1992-03-08,44.99
1992-03-09,44.88
1992-03-10,44.87
1992-03-11,44.99
1992-03-12,44.76
1992-03-13,44.84
1992-03-14,44.75
1992-03-15,44.74
1992-03-16,44.75
1992-03-17,44.81
1992-03-18,44.69
1992-03-19,44.94
1992-03-20,44.6
1992-03-21,44.69
1992-03-22,44.64
1992-03-23,44.91
1992-03-24,44.7
1992-03-25,44.81
1992-03-26,44.42
1992-03-27,44.66
1992-03-28,44.74
1992-03-29,44.6
1992-03-30,44.73
1992-03-31,44.48
1992-04-01,44.75
1992-04-02,44.86
1992-04-03,44.44
1992-04-04,44.41
1992-04-05,44.68
1992-04-06,44.68
1992-04-07,44.34
1992-04-08,44.33
1992-04-09,44.33
1992-04-10,44.15
1992-04-11,44.2
1992-04-12,44.16
1992-04-13,44.18
1992-04-14,44.26
1992-04-15,44.28
1992-04-16,44.46
1992-04-17,44.05
1992-04-18,44.33
1992-04-19,44.12
1992-04-20,44.12
1992-04-21,44.21
1992-04-22,43.92
1992-04-23,44.12
1992-04-24,44.06
1992-04-25,44.09
1992-04-26,44.03
1992-04-27,44.33
1992-04-28,43.84
1992-04-29,43.83
1992-04-30,43.8
1992-05-01,43.78
1992-05-02,43.74
1992-05-03,43.99
1992-05-04,44.0
1992-05-05,43.68
1992-05-06,43.61
1992-05-07,43.78
1992-05-08,43.6
1992-05-09,43.76
1992-05-10,43.67
1992-05-11,43.38
1992-05-12,43.82
1992-05-13,43.83
1992-05-14,43.44
1992-05-15,43.45
1992-05-16,43.52
1992-05-17,43.5
1992-05-18,43.53
1992-05-19,43.7
1992-05-20,43.35
1992-05-21,43.23
1992-05-22,43.12
1992-05-23,43.19
1992-05-24,43.27
1992-05-25,43.52
1992-05-26,43.15
1992-05-27,43.23
1992-05-28,43.17
1992-05-29,43.33
1992-05-30,43.5
1992-05-31,43.02
1992-06-01,43.0
1992-06-02,43.21
1992-06-03,43.13
1992-06-04,43.28
1992-06-05,43.06
1992-06-06,42.9
1992-06-07,43.02
1992-06-08,43.07
1992-06-09,43.0
1992-06-10,42.93
1992-06-11,42.99
1992-06-12,42.99
1992-06-13,42.99
1992-06-14,42.86
1992-06-15,42.72
1992-06-16,42.74
1992-06-17,42.88
1992-06-18,42.55
1992-06-19,42.71
1992-06-20,42.58
1992-06-21,42.62
1992-06-22,42.78
1992-06-23,42.6
1992-06-24,42.56
1992-06-25,42.33
1992-06-26,42.62
1992-06-27,42.59
1992-06-28,42.8
1992-06-29,42.41
1992-06-30,42.47
1992-07-01,42.46
1992-07-02,42.64
1992-07-03,42.37
1992-07-04,42.41
1992-07-05,42.44
1992-07-06,42.36
1992-07-07,42.25
1992-07-08,42.33
1992-07-09,42.45
1992-07-10,42.12
1992-07-11,42.28
1992-07-12,42.14
1992-07-13,42.41
1992-07-14,41.99
1992-07-15,42.12
1992-07-16,42.25
1992-07-17,42.41
1992-07-18,42.16
1992-07-19,42.07
1992-07-20,42.42
1992-07-21,41.91
1992-07-22,41.79
1992-07-23,42.18
1992-07-24,42.03
1992-07-25,41.94
1992-07-26,42.19
1992-07-27,42.11
1992-07-28,41.98
1992-07-29,41.87
1992-07-30,42.18
1992-07-31,42.14
1992-08-01,42.03
1992-08-02,42.31
1992-08-03,41.87
1992-08-04,41.8
1992-08-05,41.92
1992-08-06,42.01
1992-08-07,42.05
1992-08-08,41.97
1992-08-09,42.06
1992-08-10,41.82
1992-08-11,42.22
1992-08-12,41.99
1992-08-13,42.17
1992-08-14,42.05
1992-08-15,42.07
1992-08-16,42.09
1992-08-17,42.07
1992-08-18,42.1
1992-08-19,42.2
1992-08-20,42.04
1992-08-21,42.12
1992-08-22,42.0
1992-08-23,42.23
1992-08-24,41.92
1992-08-25,42.29
1992-08-26,42.02
1992-08-27,41.82
1992-08-28,42.06
1992-08-29,41.94
1992-08-30,42.18
1992-08-31,41.96
1992-09-01,42.0
1992-09-02,41.79
1992-09-03,42.02
1992-09-04,41.73
1992-09-05,41.86
1992-09-06,42.23
1992-09-07,42.24
1992-09-08,42.2
1992-09-09,42.0
1992-09-10,42.15
1992-09-11,42.16
1992-09-12,42.0
1992-09-13,42.41
1992-09-14,42.33
1992-09-15,42.18
1992-09-16,42.23
1992-09-17,42.27
1992-09-18,41.95
1992-09-19,42.23
1992-09-20,42.18
1992-09-21,42.15
1992-09-22,42.28
1992-09-23,42.6
1992-09-24,42.45
1992-09-25,42.28
1992-09-26,42.47
1992-09-27,42.61
1992-09-28,42.56
1992-09-29,42.45
1992-09-30,42.36
1992-10-01,42.58
1992-10-02,42.55
1992-10-03,42.65
1992-10-04,42.63
1992-10-05,42.71
1992-10-06,42.49
1992-10-07,42.79
1992-10-08,42.64
1992-10-09,42.95
1992-10-10,42.55
1992-10-11,42.94
1992-10-12,42.73
1992-10-13,42.62
1992-10-14,42.67
1992-10-15,42.72
1992-10-16,42.85
1992-10-17,42.89
1992-10-18,42.75
1992-10-19,42.85
1992-10-20,43.2
1992-10-21,43.16
1992-10-22,42.99
1992-10-23,42.96
1992-10-24,42.99
1992-10-25,43.09
1992-10-26,42.87
1992-10-27,43.01
1992-10-28,42.82
1992-10-29,43.16
1992-10-30,43.22
1992-10-31,43.08
1992-11-01,43.41
1992-11-02,43.01
1992-11-03,43.0
1992-11-04,43.28
1992-11-05,43.43
1992-11-06,43.55
1992-11-07,43.26
1992-11-08,43.51
1992-11-09,43.37
1992-11-10,43.38
1992-11-11,43.56
1992-11-12,43.55
1992-11-13,43.24
1992-11-14,43.73
1992-11-15,43.74
1992-11-16,43.46
1992-11-17,43.64
1992-11-18,43.68
1992-11-19,43.67
1992-11-20,43.58
1992-11-21,43.59
1992-11-22,43.71
1992-11-23,43.91
1992-11-24,43.84
1992-11-25,43.73
1992-11-26,43.93
1992-11-27,43.41
1992-11-28,44.04
1992-11-29,43.63
1992-11-30,43.86
1992-12-01,43.77
1992-12-02,43.77
1992-12-03,44.16
1992-12-04,43.94
1992-12-05,44.09
1992-12-06,44.05
1992-12-07,44.16
1992-12-08,44.12
1992-12-09,43.94
1992-12-10,44.3
1992-12-11,44.1
1992-12-12,43.97
1992-12-13,44.16
1992-12-14,44.47
1992-12-15,44.4
1992-12-16,44.24
1992-12-17,44.26
1992-12-18,44.29
1992-12-19,44.67
1992-12-20,44.43
1992-12-21,44.46
1992-12-22,44.57
1992-12-23,44.47
1992-12-24,44.42
1992-12-25,44.45
1992-12-26,44.49
1992-12-27,44.51
1992-12-28,44.64
1992-12-29,44.56
1992-12-30,44.68
1992-12-31,44.58
